7,8,5,22.728125
1,4,2,1.273
3,3,7,53.459
8,5,4,26.4736
4,3,6,51.276
2,6,9,30.6855
7,7,4,16.624
5,1,9,427.113
3,3,7,53.459
6,6,3,9.4095
8,3,3,24.819
7,3,5,60.6083333333333
4,5,3,7.6914
9,8,7,56.797125
5,4,6,47.457
4,7,2,2.44171428571429
7,9,2,3.23244444444444
2,2,9,92.0565
5,9,5,14.6472222222222
6,4,3,14.11425
5,1,5,131.825
6,3,3,18.819
8,3,6,99.276
8,3,7,135.125666666667
7,6,7,59.3961666666667
5,4,9,106.77825
9,6,2,6.182
1,7,4,2.90971428571429
6,1,7,307.377
6,9,2,2.788
9,2,1,4.6365
6,4,7,76.84425
5,4,4,21.092
2,4,6,20.457
3,9,1,0.363666666666667
3,1,1,3.273
4,5,3,7.6914
6,1,6,225.828
3,8,7,20.047125
3,9,1,0.363666666666667
6,3,8,133.824
1,7,6,6.54685714285714
8,2,2,16.546
4,4,7,52.34425
9,3,1,3.091
8,5,2,6.6184
4,9,1,0.474777777777778
3,8,4,6.546
9,5,5,46.365
7,1,2,29.092
6,7,6,32.2611428571429
8,3,5,68.9416666666667
6,9,9,56.457
9,3,7,151.459
5,7,4,12.0525714285714
2,5,2,1.8184
2,7,8,20.7817142857143
8,8,1,1.034125
6,3,2,8.364
1,8,7,7.797125
7,2,5,90.9125
4,7,5,15.2607142857143
3,2,9,132.5565
4,7,4,9.76685714285714
4,8,8,34.184
6,6,1,1.0455
4,3,1,1.42433333333333
5,5,2,4.2184
7,3,7,118.792333333333
5,8,5,16.478125
9,1,4,148.368
5,6,6,31.638
1,4,9,25.77825
6,9,9,56.457
3,7,3,4.20814285714286
4,5,7,41.8754
1,4,6,11.457
4,1,9,346.113
6,4,4,25.092
2,6,3,3.4095
1,7,2,0.727428571428572
6,5,5,31.365
7,1,3,65.457
1,2,4,10.184
1,2,1,0.6365
5,9,1,0.585888888888889
3,4,3,7.36425
8,2,4,66.184
2,1,5,56.825
3,5,3,5.891400000000001
3,3,6,39.275999999999996
1,5,1,0.25460000000000005
6,5,6,45.1656
8,4,6,74.457
1,3,4,6.789333333333334
5,7,2,3.013142857142857
7,7,4,16.624
9,2,8,296.736
5,6,1,0.8788333333333332
5,7,7,36.911
4,7,7,29.910999999999998
4,2,9,173.05649999999997
2,3,2,3.030666666666667
9,7,7,64.911
5,2,6,94.91399999999999
7,6,1,1.2121666666666666
6,4,3,14.114249999999998
5,8,7,32.297125
9,6,3,13.9095
9,1,6,333.828
1,7,3,1.6367142857142858
8,6,8,88.24533333333333
8,2,3,37.2285
1,8,5,3.9781250000000004
5,6,7,43.06283333333333
5,6,1,0.8788333333333332
5,4,7,64.59425
2,1,7,111.37700000000001
6,8,6,28.228499999999997
6,5,3,11.2914
9,3,3,27.819
1,6,6,7.638000000000001
5,2,4,42.184
2,5,4,7.2736
1,4,1,0.31825000000000003
8,6,2,5.515333333333333
1,2,8,40.736000000000004
4,6,6,25.637999999999998
9,1,8,593.472
2,6,8,24.245333333333335
9,9,1,1.0303333333333333
5,9,6,21.092
5,6,7,43.06283333333333
5,9,6,21.092
7,7,8,66.496
4,4,9,86.52824999999999
8,3,1,2.7576666666666667
6,7,5,22.40357142857143
1,3,8,27.157333333333337
3,8,9,33.139125
5,5,8,67.4944
6,7,6,32.26114285714286
7,7,9,84.15899999999999
9,2,1,4.6365
8,3,5,68.94166666666666
2,1,6,81.828
1,2,3,5.7285
8,5,9,134.02259999999998
9,5,2,7.4184
9,1,7,454.377
1,9,1,0.14144444444444446
7,9,5,20.20277777777778
8,8,6,37.2285
3,5,2,2.6184000000000003
6,4,5,39.20625
4,4,6,38.456999999999994
2,3,2,3.030666666666667
2,1,5,56.825
8,2,9,335.05649999999997
5,8,2,2.6365
2,7,2,1.298857142857143
1,5,6,9.165600000000001
2,1,2,9.092
5,4,1,1.31825
4,5,6,30.765599999999996
2,8,2,1.1365
9,6,8,98.91199999999999
3,1,7,160.377
1,8,8,10.184000000000001
6,9,3,6.273
4,7,5,15.260714285714286
5,7,2,3.013142857142857
4,2,9,173.05649999999997
2,4,8,36.368
9,6,6,55.638
7,9,3,7.273
1,5,8,16.294400000000003
9,4,3,20.86425
9,3,1,3.0909999999999997
2,7,9,26.301857142857145
5,5,9,85.4226
1,6,3,1.9095000000000002
5,1,8,337.472
5,6,3,7.9094999999999995
1,7,2,0.7274285714285715
7,2,3,32.7285
4,9,7,23.26411111111111
7,2,1,3.6365
1,5,2,1.0184000000000002
8,6,9,111.68549999999999
4,6,5,17.804166666666667
8,5,7,81.07539999999999
8,2,8,264.736
8,8,6,37.2285
3,4,1,0.81825
3,2,6,58.914
9,1,2,37.092
1,4,5,7.956250000000001
2,4,8,36.368
5,3,3,15.818999999999999
4,7,3,5.493857142857143
2,7,5,8.117857142857144
1,1,9,103.113
5,9,6,21.092
8,7,9,95.73042857142855
6,8,7,38.422125
5,5,1,1.0546
4,6,1,0.7121666666666666
3,8,2,1.6365
2,5,8,29.0944
6,4,2,6.273
1,1,3,11.457
7,9,6,29.092
7,6,5,30.304166666666667
5,8,4,10.546
4,8,5,13.353124999999999
3,4,7,40.09425
2,2,3,10.2285
2,4,7,27.844250000000002
9,3,8,197.82399999999998
7,4,5,45.45625
4,1,4,68.368
7,3,5,60.608333333333334
6,9,5,17.425
3,1,8,209.472
8,6,7,67.56283333333334
4,3,6,51.275999999999996
3,3,9,88.371
4,7,8,39.06742857142857
9,3,3,27.819
5,6,4,14.061333333333332
5,7,1,0.7532857142857142
9,7,1,1.3247142857142857
8,6,3,12.4095
7,6,5,30.304166666666667
7,1,5,181.825
8,3,9,223.37099999999998
6,1,2,25.092
4,7,7,29.910999999999998
8,2,2,16.546
1,6,1,0.2121666666666667
2,7,4,5.195428571428572
4,1,8,273.472
6,5,3,11.2914
1,2,4,10.184000000000001
6,2,7,153.6885
1,4,2,1.2730000000000001
7,8,8,58.184
2,1,1,2.273
6,5,4,20.0736
7,5,1,1.4546
1,8,3,1.432125
8,6,2,5.515333333333333
1,5,8,16.294400000000003
9,5,6,66.7656
4,4,9,86.52824999999999
3,7,5,11.689285714285715
1,5,4,4.073600000000001
7,2,6,130.914
5,5,7,51.6754
9,3,1,3.0909999999999997
5,5,6,37.9656
7,2,1,3.6365
8,3,7,135.1256666666667
6,1,5,156.825
7,6,3,10.9095
1,6,8,13.578666666666669
2,4,2,2.273
8,6,1,1.3788333333333334
3,5,4,10.473600000000001
8,5,5,41.364999999999995
1,3,9,34.371
2,1,4,36.368
5,3,5,43.94166666666666
8,5,4,26.473599999999998
7,6,5,30.304166666666667
8,5,5,41.364999999999995
4,9,4,7.596444444444444
8,3,3,24.819
8,2,8,264.736
4,8,8,34.184
2,5,7,22.275399999999998
8,6,2,5.515333333333333
9,5,6,66.7656
6,3,6,75.276
8,6,6,49.638
3,9,5,9.091666666666667
2,9,3,2.273
4,8,3,4.807124999999999
9,5,5,46.364999999999995
6,9,6,25.092
2,1,7,111.37700000000001
9,8,2,4.6365
1,8,9,12.889125
6,1,5,156.825
5,1,6,189.82799999999997
3,3,2,4.364
5,8,7,32.297125
3,1,5,81.82500000000002
9,5,8,118.6944
1,4,7,15.594250000000002
8,4,6,74.457
4,1,3,38.456999999999994
3,7,6,16.83257142857143
5,6,5,21.97083333333333
7,1,3,65.457
1,2,6,22.914
7,8,9,73.63912499999999
5,6,8,56.24533333333333
3,6,5,13.6375
8,5,1,1.6545999999999998
3,9,7,17.81966666666667
6,5,8,80.2944
7,7,7,50.911
4,2,4,34.184
4,1,9,346.11299999999994
6,7,8,57.353142857142856
3,3,1,1.091
4,1,6,153.82799999999997
1,3,6,15.276000000000002
2,5,6,16.3656
8,1,5,206.825
9,5,2,7.4184
6,3,7,102.45899999999999
7,7,4,16.624
4,8,5,13.353124999999999
1,7,2,0.7274285714285715
9,3,9,250.37099999999998
8,2,4,66.184
6,7,6,32.26114285714286
1,7,7,8.911000000000001
5,5,2,4.2184
5,2,9,213.55649999999997
8,4,1,2.06825
2,2,5,28.4125
9,3,9,250.37099999999998
6,1,7,307.377
3,4,8,52.368
4,7,7,29.910999999999998
5,2,9,213.55649999999997
2,7,3,2.9224285714285716
2,1,5,56.825
2,4,7,27.844250000000002
2,9,7,12.375222222222224
2,8,6,10.2285
5,8,1,0.659125
4,3,5,35.608333333333334
9,9,3,9.273
8,7,8,75.63885714285713
4,3,5,35.608333333333334
9,2,6,166.914
4,3,5,35.608333333333334
9,4,4,37.092
9,1,8,593.472
9,6,9,125.18549999999999
5,6,5,21.97083333333333
1,7,2,0.7274285714285715
9,8,1,1.159125
6,8,7,38.422125
4,2,7,104.68849999999999
3,9,3,3.2730000000000006
8,3,7,135.1256666666667
3,9,4,5.818666666666667
3,2,5,40.91250000000001
2,6,7,18.562833333333334
2,4,6,20.457
1,2,3,5.7285
4,5,8,54.694399999999995
5,3,4,28.122666666666664
2,6,9,30.685500000000005
9,8,2,4.6365
3,1,7,160.377
8,2,5,103.4125
8,2,3,37.2285
4,1,6,153.82799999999997
1,5,6,9.165600000000001
6,7,1,0.8961428571428571
2,1,4,36.368
9,3,2,12.363999999999999
8,4,6,74.457
5,6,9,71.18549999999999
2,1,5,56.825
7,5,3,13.091399999999998
4,4,3,9.614249999999998
1,2,6,22.914
2,9,5,6.31388888888889
9,9,4,16.485333333333333
7,6,8,77.57866666666666
1,7,2,0.7274285714285715
8,8,9,83.76412499999999
2,7,4,5.195428571428572
7,7,1,1.039
8,9,6,33.092
6,2,8,200.736
3,6,7,26.729499999999998
1,6,2,0.8486666666666668
5,2,8,168.736
7,2,6,130.914
4,6,3,6.4094999999999995
5,1,5,131.825
9,2,9,375.55649999999997
2,8,9,23.014125
1,2,7,31.188500000000005
1,3,6,15.276000000000002
7,4,3,16.36425
4,6,9,57.6855
7,2,3,32.7285
3,1,7,160.377
6,5,1,1.2546
1,8,6,5.7285
3,6,7,26.729499999999998
2,4,6,20.457
4,7,5,15.260714285714286
8,5,4,26.473599999999998
6,5,2,5.0184
3,2,4,26.184
9,3,1,3.0909999999999997
6,2,8,200.736
4,8,4,8.546
9,5,8,118.6944
4,5,9,69.22259999999999
2,8,8,18.184
8,9,9,74.457
9,5,8,118.6944
1,3,3,3.8190000000000004
9,8,8,74.184
4,8,7,26.172124999999998
5,9,2,2.3435555555555556
6,1,8,401.472
8,3,9,223.37099999999998
9,9,1,1.0303333333333333
6,7,9,72.58757142857144
5,9,3,5.273
2,9,7,12.375222222222224
1,3,7,20.79233333333334
1,2,8,40.736000000000004
3,8,3,3.682125
2,7,9,26.301857142857145
5,2,2,10.546
7,8,8,58.184
5,7,3,6.779571428571428
9,6,9,125.18549999999999
5,1,7,258.377
3,9,2,1.4546666666666668
8,9,4,14.707555555555555
5,8,4,10.546
2,4,4,9.092
4,9,4,7.596444444444444
4,5,8,54.694399999999995
3,1,6,117.828
5,3,2,7.030666666666666
4,9,2,1.899111111111111
8,3,5,68.94166666666666
1,3,9,34.371
1,5,6,9.165600000000001
8,9,1,0.9192222222222222
4,4,9,86.52824999999999
3,9,3,3.2730000000000006
4,7,5,15.260714285714286
3,5,3,5.891400000000001
5,6,6,31.637999999999998
4,3,8,91.15733333333333
6,5,5,31.365
6,2,6,112.91399999999999
7,9,8,51.71911111111111
6,6,2,4.1819999999999995
5,5,6,37.9656
4,1,8,273.472
5,4,5,32.95625
3,7,5,11.689285714285715
1,9,5,3.5361111111111114
5,3,4,28.122666666666664
7,1,3,65.457
6,8,5,19.603125
6,3,9,169.37099999999998
1,3,4,6.789333333333334
3,8,3,3.682125
8,4,7,101.34425
5,9,7,28.70855555555556
2,7,1,0.32471428571428573
7,9,7,39.59744444444445
3,9,9,29.457
2,6,8,24.245333333333335
6,1,9,508.11299999999994
3,2,1,1.6365
2,9,9,20.457
6,6,2,4.1819999999999995
5,3,7,86.12566666666666
4,7,3,5.493857142857143
8,8,9,83.76412499999999
9,7,2,5.298857142857143
6,1,5,156.825
3,4,7,40.09425
8,4,4,33.092
8,9,8,58.83022222222222
8,9,7,45.041888888888884
6,3,2,8.363999999999999
6,6,2,4.1819999999999995
2,6,4,6.061333333333334
9,3,9,250.37099999999998
8,5,3,14.891399999999997
4,2,7,104.68849999999999
7,3,6,87.276
4,3,8,91.15733333333333
5,4,6,47.456999999999994
7,5,6,52.36559999999999
5,2,3,23.728499999999997
8,9,8,58.83022222222222
3,7,6,16.83257142857143
6,8,2,3.1365
6,4,5,39.20625
1,6,5,5.304166666666667
6,5,3,11.2914
4,9,2,1.899111111111111
9,3,7,151.45899999999997
3,1,8,209.472
7,5,5,36.364999999999995
6,7,3,8.065285714285714
5,2,4,42.184
7,4,3,16.36425
1,2,6,22.914
5,6,7,43.06283333333333
8,9,5,22.980555555555554
7,4,5,45.45625
7,3,5,60.608333333333334
5,4,4,21.092
9,3,2,12.363999999999999
6,5,2,5.0184
1,6,2,0.8486666666666668
5,1,1,5.273
4,4,7,52.344249999999995
9,9,1,1.0303333333333333
5,5,5,26.365
7,2,8,232.736
5,6,3,7.9094999999999995
8,2,1,4.1365
5,3,1,1.7576666666666665
1,4,1,0.31825000000000003
3,7,8,29.92457142857143
5,5,4,16.8736
8,3,4,44.12266666666667
1,5,4,4.073600000000001
1,1,8,81.47200000000001
6,5,6,45.1656
8,6,8,88.24533333333333
9,8,1,1.159125
7,5,6,52.36559999999999
8,6,7,67.56283333333334
8,2,4,66.184
5,4,6,47.456999999999994
1,8,7,7.797125000000001
2,7,8,20.781714285714287
6,3,6,75.276
4,2,8,136.736
7,4,7,89.09425
5,8,2,2.6365
6,5,5,31.365
9,3,1,3.0909999999999997
8,6,4,22.061333333333334
7,2,6,130.914
7,9,4,12.929777777777778
1,7,9,14.730428571428574
2,9,2,1.0102222222222224
2,9,8,16.163555555555558
7,5,4,23.2736
1,4,8,20.368000000000002
9,1,5,231.825
8,2,3,37.2285
1,9,8,9.052444444444445
4,2,3,19.228499999999997
3,8,8,26.184
6,5,5,31.365
7,9,5,20.20277777777778
8,9,4,14.707555555555555
4,5,7,41.8754
8,9,7,45.041888888888884
1,9,9,11.457
6,1,9,508.11299999999994
3,5,5,16.365000000000002
2,2,4,18.184
3,1,6,117.828
6,4,9,127.02824999999999
8,7,6,42.546857142857135
1,7,1,0.18185714285714288
3,2,3,14.7285
3,9,9,29.457
2,7,1,0.32471428571428573
8,2,8,264.736
5,3,4,28.122666666666664
5,1,8,337.472
7,1,1,7.273
6,2,1,3.1365
1,1,8,81.47200000000001
9,3,5,77.27499999999999
8,3,5,68.94166666666666
4,8,7,26.172124999999998
8,8,5,25.853125
1,7,6,6.546857142857143
4,2,8,136.736
5,8,6,23.728499999999997
6,6,5,26.137499999999996
7,2,5,90.9125
2,7,9,26.301857142857145
5,5,1,1.0546
9,2,8,296.736
1,8,6,5.7285
5,7,9,61.01614285714285
7,6,2,4.8486666666666665
4,9,6,17.092
3,6,1,0.5455
4,5,3,7.691399999999999
6,5,6,45.1656
6,8,8,50.184
3,9,4,5.818666666666667
5,6,2,3.515333333333333
6,3,3,18.819
8,5,9,134.02259999999998
6,2,5,78.4125
2,1,1,2.273
2,1,4,36.368
5,7,5,18.832142857142856
6,8,8,50.184
3,5,2,2.6184000000000003
2,7,3,2.9224285714285716
6,5,5,31.365
8,2,6,148.914
3,8,2,1.6365
8,1,3,74.457
8,9,7,45.041888888888884
7,1,7,356.377
7,7,6,37.403999999999996
9,7,7,64.911
9,5,5,46.364999999999995
7,6,3,10.9095
2,1,6,81.828
3,8,9,33.139125
6,2,3,28.228499999999997
1,5,3,2.2914000000000003
9,4,4,37.092
8,1,1,8.273
3,9,9,29.457
6,2,6,112.91399999999999
5,6,8,56.24533333333333
2,8,2,1.1365
1,1,8,81.47200000000001
4,6,6,25.637999999999998
7,3,7,118.79233333333333
5,9,8,37.49688888888889
1,9,7,6.930777777777778
9,4,5,57.95625
9,7,4,21.19542857142857
6,4,4,25.092
4,3,6,51.275999999999996
2,4,9,46.02825
6,3,9,169.37099999999998
7,8,2,3.6365
4,2,9,173.05649999999997
4,5,1,0.8545999999999999
1,8,3,1.432125
6,2,7,153.6885
3,6,1,0.5455
9,1,8,593.472
2,8,5,7.103125
3,2,6,58.914
3,6,6,19.637999999999998
2,8,6,10.2285
9,6,7,75.72949999999999
5,5,8,67.4944
3,1,1,3.273
5,2,6,94.91399999999999
2,6,5,9.470833333333333
1,6,2,0.8486666666666668
4,3,3,12.818999999999999
4,8,4,8.546
9,3,3,27.819
6,6,4,16.727999999999998
6,9,4,11.152
1,4,2,1.2730000000000001
3,2,1,1.6365
7,7,6,37.403999999999996
2,1,8,145.472
6,7,3,8.065285714285714
4,1,2,17.092
2,9,5,6.31388888888889
6,5,2,5.0184
3,3,5,27.275
8,4,7,101.34425
2,8,5,7.103125
2,2,1,1.1365
4,1,4,68.368
5,6,2,3.515333333333333
6,4,9,127.02824999999999
5,7,3,6.779571428571428
1,6,1,0.2121666666666667
3,7,2,1.8702857142857143
2,4,6,20.457
2,9,3,2.273
2,3,8,48.49066666666667
2,9,7,12.375222222222224
9,2,7,227.1885
6,9,8,44.608
8,8,5,25.853125
6,5,2,5.0184
2,7,7,15.911000000000001
5,3,9,142.37099999999998
2,9,4,4.040888888888889
7,7,6,37.403999999999996
7,5,5,36.364999999999995
3,7,3,4.208142857142858
5,3,3,15.818999999999999
3,7,7,22.911
6,2,6,112.91399999999999
1,1,8,81.47200000000001
2,5,7,22.275399999999998
8,6,4,22.061333333333334
4,8,4,8.546
8,6,8,88.24533333333333
2,3,9,61.37100000000001
9,2,1,4.6365
9,7,9,107.30185714285714
2,2,8,72.736
8,3,9,223.37099999999998
3,7,5,11.689285714285715
4,5,9,69.22259999999999
4,2,8,136.736
8,6,2,5.515333333333333
6,5,7,61.47539999999999
6,9,9,56.456999999999994
4,5,1,0.8545999999999999
4,6,8,45.57866666666666
2,7,4,5.195428571428572
6,8,3,7.057124999999999
1,8,2,0.6365000000000001
1,1,7,62.37700000000001
6,7,9,72.58757142857144
5,5,5,26.365
8,4,6,74.457
1,9,7,6.930777777777778
9,3,1,3.0909999999999997
4,7,2,2.4417142857142857
2,7,2,1.298857142857143
7,8,3,8.182125
4,4,8,68.368
7,9,3,7.273
6,7,4,14.338285714285714
3,1,5,81.82500000000002
6,2,9,254.05649999999997
2,6,9,30.685500000000005
1,9,8,9.052444444444445
8,4,2,8.273
4,4,4,17.092
1,2,1,0.6365000000000001
5,3,9,142.37099999999998
6,4,2,6.273
6,8,1,0.784125
5,1,4,84.368
1,6,6,7.638000000000001
2,3,8,48.49066666666667
7,7,7,50.911
2,5,8,29.0944
8,8,9,83.76412499999999
8,8,3,9.307125
9,6,9,125.18549999999999
6,1,7,307.377
7,8,1,0.909125
8,6,3,12.4095
5,3,9,142.37099999999998
5,4,6,47.456999999999994
7,4,7,89.09425
3,9,6,13.092000000000002
7,6,7,59.396166666666666
1,5,4,4.073600000000001
7,5,1,1.4546
6,7,4,14.338285714285714
3,7,9,37.87328571428572
7,8,7,44.547125
6,9,2,2.788
4,5,7,41.8754
6,9,8,44.608
2,5,8,29.0944
6,4,4,25.092
6,3,2,8.363999999999999
4,3,6,51.275999999999996
1,2,5,15.912500000000001
5,3,2,7.030666666666666
4,9,6,17.092
9,5,3,16.6914
2,2,1,1.1365
3,9,7,17.81966666666667
7,7,4,16.624
2,6,2,1.5153333333333334
9,1,4,148.368
6,2,5,78.4125
3,8,9,33.139125
6,9,1,0.697
1,4,3,2.86425
9,6,3,13.9095
8,8,9,83.76412499999999
6,1,8,401.472
8,8,9,83.76412499999999
9,8,4,18.546
7,9,3,7.273
9,8,8,74.184
6,8,5,19.603125
9,6,4,24.727999999999998
2,6,9,30.685500000000005
4,1,7,209.37699999999998
4,6,3,6.4094999999999995
6,8,2,3.1365
6,8,8,50.184
8,2,5,103.4125
9,9,4,16.485333333333333
6,6,4,16.727999999999998
5,2,7,129.1885
4,1,8,273.472
2,1,9,184.113
5,1,7,258.377
6,9,6,25.092
2,2,5,28.4125
6,3,9,169.37099999999998
8,4,5,51.70625
6,5,8,80.2944
7,2,3,32.7285
6,1,3,56.456999999999994
8,1,5,206.825
4,7,7,29.910999999999998
1,6,4,3.394666666666667
4,8,4,8.546
5,9,1,0.5858888888888889
8,9,6,33.092
4,2,7,104.68849999999999
7,7,1,1.039
2,4,4,9.092
6,7,9,72.58757142857144
1,6,8,13.578666666666669
5,5,4,16.8736
3,5,5,16.365000000000002
9,2,3,41.7285
8,1,9,670.1129999999999
1,9,8,9.052444444444445
3,9,6,13.092000000000002
1,6,8,13.578666666666669
4,4,9,86.52824999999999
5,9,3,5.273
1,8,1,0.15912500000000002
5,8,4,10.546
4,7,9,49.44471428571429
3,8,2,1.6365
5,5,3,9.4914
8,2,4,66.184
3,9,9,29.457
4,5,9,69.22259999999999
8,5,2,6.618399999999999
3,8,4,6.546
1,7,4,2.909714285714286
3,1,1,3.273
7,2,4,58.184
5,8,6,23.728499999999997
6,3,2,8.363999999999999
1,7,3,1.6367142857142858
2,4,3,5.11425
4,2,1,2.1365
6,1,8,401.472
3,4,8,52.368
4,5,9,69.22259999999999
1,1,6,45.828
1,7,3,1.6367142857142858
1,1,7,62.37700000000001
3,5,9,53.02260000000001
3,5,4,10.473600000000001
8,9,3,8.273
4,5,2,3.4183999999999997
6,7,1,0.8961428571428571
4,1,7,209.37699999999998
1,7,1,0.18185714285714288
1,7,8,11.638857142857145
2,2,3,10.2285
5,7,3,6.779571428571428
7,3,7,118.79233333333333
8,2,6,148.914
8,7,3,10.636714285714284
9,3,6,111.276
9,1,3,83.457
5,2,7,129.1885
8,1,2,33.092
9,4,7,113.59425
9,2,2,18.546
1,5,3,2.2914000000000003
5,1,9,427.11299999999994
1,7,7,8.911000000000001
9,2,6,166.914
9,8,6,41.7285
8,1,3,74.457
3,2,2,6.546
4,6,2,2.8486666666666665
2,5,7,22.275399999999998
4,2,4,34.184
3,6,7,26.729499999999998
4,1,2,17.092
9,1,9,751.1129999999999
8,3,7,135.1256666666667
5,2,6,94.91399999999999
1,2,6,22.914
4,9,6,17.092
5,5,3,9.4914
4,1,1,4.273
8,1,1,8.273
6,6,9,84.68549999999999
3,5,3,5.891400000000001
6,1,4,100.368
1,3,2,1.6973333333333336
7,2,8,232.736
1,8,8,10.184000000000001
3,9,3,3.2730000000000006
7,1,8,465.472
9,7,9,107.30185714285714
6,2,5,78.4125
5,7,7,36.911
1,7,9,14.730428571428574
5,7,5,18.832142857142856
9,8,2,4.6365
8,1,7,405.377
9,1,7,454.377
7,2,9,294.55649999999997
4,7,9,49.44471428571429
2,6,1,0.37883333333333336
5,3,6,63.275999999999996
9,9,2,4.121333333333333
7,5,1,1.4546
1,9,1,0.14144444444444446
4,4,9,86.52824999999999
3,8,7,20.047125
4,5,2,3.4183999999999997
4,8,7,26.172124999999998
9,9,5,25.758333333333333
2,4,6,20.457
9,9,5,25.758333333333333
4,7,6,21.975428571428573
4,9,3,4.273
1,6,2,0.8486666666666668
6,7,3,8.065285714285714
4,1,4,68.368
7,4,2,7.273
5,2,5,65.9125
3,9,5,9.091666666666667
9,4,4,37.092
4,2,3,19.228499999999997
2,8,9,23.014125
5,4,4,21.092
4,3,1,1.4243333333333332
5,6,5,21.97083333333333
9,7,9,107.30185714285714
3,2,1,1.6365
9,1,5,231.825
6,1,9,508.11299999999994
3,3,1,1.091
8,2,4,66.184
5,8,4,10.546
7,4,3,16.36425
5,2,7,129.1885
3,1,9,265.113
8,1,8,529.472
6,8,1,0.784125
1,5,5,6.365
1,3,2,1.6973333333333336
3,8,5,10.228125000000002
3,1,3,29.457
9,3,7,151.45899999999997
5,9,1,0.5858888888888889
4,9,2,1.899111111111111
7,9,3,7.273
4,4,1,1.06825
6,2,2,12.546
2,7,1,0.32471428571428573
2,9,6,9.092
7,3,7,118.79233333333333
4,4,2,4.273
6,7,4,14.338285714285714
1,9,7,6.930777777777778
3,2,7,80.1885
4,3,2,5.697333333333333
5,6,9,71.18549999999999
4,6,8,45.57866666666666
7,9,5,20.20277777777778
6,5,4,20.0736
1,2,9,51.5565
4,2,9,173.05649999999997
7,1,9,589.1129999999999
5,1,5,131.825
3,2,1,1.6365
5,3,9,142.37099999999998
2,1,8,145.472
9,3,6,111.276
8,3,4,44.12266666666667
9,4,4,37.092
4,8,9,43.26412499999999
9,5,7,90.8754
2,9,9,20.457
9,5,4,29.6736
7,8,3,8.182125
7,4,9,147.27824999999999
9,2,1,4.6365
2,1,9,184.113
1,8,2,0.6365000000000001
2,1,7,111.37700000000001
4,1,8,273.472
7,6,9,98.18549999999999
9,9,8,65.94133333333333
3,3,2,4.364
2,6,1,0.37883333333333336
3,5,8,41.894400000000005
8,9,5,22.980555555555554
6,5,4,20.0736
4,6,2,2.8486666666666665
9,4,2,9.273
2,5,3,4.0914
4,5,5,21.365
9,1,5,231.825
1,6,2,0.8486666666666668
4,2,2,8.546
8,2,2,16.546
7,1,7,356.377
3,5,2,2.6184000000000003
3,1,6,117.828
7,4,7,89.09425
5,9,8,37.49688888888889
1,6,9,17.1855
9,9,9,83.457
1,7,2,0.7274285714285715
9,9,5,25.758333333333333
3,8,2,1.6365
1,8,7,7.797125000000001
8,3,5,68.94166666666666
9,4,4,37.092
9,2,4,74.184
9,6,5,38.637499999999996
